Date,Open,High,Low,Close,Adj Close,Volume
2022-05-23,13.850000,13.850000,13.850000,13.850000,5.140000,0
2022-05-24,13.850000,13.850000,13.850000,13.850000,5.140000,0
2022-05-26,13.850000,13.850000,13.850000,13.850000,5.140000,0
2022-05-27,13.850000,13.850000,13.850000,13.850000,5.140000,0
2022-05-30,13.850000,13.850000,13.850000,13.850000,5.140000,0
2022-05-31,13.850000,13.850000,13.850000,13.850000,5.140000,0
2022-06-01,13.850000,13.850000,13.850000,13.850000,5.140000,0
2022-06-02,13.850000,13.850000,13.850000,13.850000,5.140000,0
2022-06-03,13.850000,13.850000,13.850000,13.850000,5.140000,0
2022-06-06,13.850000,13.850000,13.850000,13.850000,5.140000,0
2022-06-07,13.850000,13.850000,13.850000,13.850000,5.140000,0
2022-06-08,13.850000,13.850000,13.850000,13.850000,5.140000,0
2022-06-09,13.850000,13.850000,13.850000,13.850000,5.140000,0
2022-06-10,13.850000,13.850000,13.850000,13.850000,5.140000,0
2022-06-13,13.850000,13.850000,13.850000,13.850000,5.140000,0
2022-06-14,13.850000,13.850000,13.850000,13.850000,5.140000,0
2022-06-15,13.850000,13.850000,13.850000,13.850000,5.140000,0
2022-06-16,13.850000,13.850000,13.850000,13.850000,5.140000,0
2022-06-21,13.850000,13.850000,13.850000,13.850000,5.140000,0
2022-06-22,13.850000,13.850000,13.850000,13.850000,5.140000,0
2022-06-23,13.850000,13.850000,13.850000,13.850000,5.140000,0
2022-06-24,13.850000,13.850000,13.850000,13.850000,5.140000,0
2022-06-27,13.850000,13.850000,13.850000,13.850000,5.140000,0
2022-06-28,13.850000,13.850000,13.850000,13.850000,5.140000,0
2022-06-29,13.850000,13.850000,13.850000,13.850000,5.140000,0
2022-06-30,13.850000,13.850000,13.850000,13.850000,5.140000,0
2022-07-01,13.850000,13.850000,13.850000,13.850000,5.140000,0
2022-07-04,13.850000,13.850000,13.850000,13.850000,5.140000,0
2022-07-05,13.850000,13.850000,13.850000,13.850000,5.140000,0
2022-07-06,13.850000,13.850000,13.850000,13.850000,5.140000,0
2022-07-07,13.850000,13.850000,13.850000,13.850000,5.140000,0
2022-07-08,13.850000,13.850000,13.850000,13.850000,5.140000,0
2022-07-11,13.850000,13.850000,13.850000,13.850000,5.140000,0
2022-07-12,13.850000,13.850000,13.850000,13.850000,5.140000,0
2022-07-13,13.850000,13.850000,13.850000,13.850000,5.140000,0
2022-07-14,13.850000,13.850000,13.850000,13.850000,5.140000,0
2022-07-15,13.850000,13.850000,13.850000,13.850000,5.140000,0
2022-07-18,13.850000,13.850000,13.850000,13.850000,5.140000,0
2022-07-19,13.850000,13.850000,13.850000,13.850000,5.140000,0
2022-07-20,13.850000,13.850000,13.850000,13.850000,5.140000,0
2022-07-21,13.850000,13.850000,13.850000,13.850000,5.140000,0
2022-07-22,13.850000,13.850000,13.850000,13.850000,5.140000,0
2022-07-25,13.850000,13.850000,13.850000,13.850000,5.140000,0
2022-07-26,13.850000,13.850000,13.850000,13.850000,5.140000,0
2022-07-27,13.850000,13.850000,13.850000,13.850000,5.140000,0
2022-07-28,13.850000,13.850000,13.850000,13.850000,5.140000,0
2022-07-29,13.850000,13.850000,13.850000,13.850000,5.140000,0
2022-08-01,13.850000,13.850000,13.850000,13.850000,5.140000,0
2022-08-02,13.850000,13.850000,13.850000,13.850000,5.140000,0
2022-08-03,13.850000,13.850000,13.850000,13.850000,5.140000,0
2022-08-04,13.850000,13.850000,13.850000,13.850000,5.140000,0
2022-08-05,13.850000,13.850000,13.850000,13.850000,13.850000,0
2022-08-08,13.850000,13.850000,13.850000,13.850000,13.850000,0
2022-08-09,13.850000,13.850000,13.850000,13.850000,13.850000,0
2022-08-10,13.850000,13.850000,13.850000,13.850000,13.850000,0
2022-08-11,13.850000,13.850000,13.850000,13.850000,13.850000,0
2022-08-12,13.850000,13.850000,13.850000,13.850000,13.850000,0
2022-08-16,13.850000,13.850000,13.850000,13.850000,13.850000,0
2022-08-17,13.850000,13.850000,13.850000,13.850000,13.850000,0
2022-08-18,13.850000,13.850000,13.850000,13.850000,13.850000,0
2022-08-19,13.850000,13.850000,13.850000,13.850000,13.850000,0
2022-08-22,13.850000,13.850000,13.850000,13.850000,13.850000,0
2022-08-23,13.850000,13.850000,13.850000,13.850000,13.850000,0
2022-08-24,13.850000,13.850000,13.850000,13.850000,13.850000,0
2022-08-25,13.850000,13.850000,13.850000,13.850000,13.850000,0
2022-08-26,13.850000,13.850000,13.850000,13.850000,13.850000,0
2022-08-29,13.850000,13.850000,13.850000,13.850000,13.850000,0
2022-08-30,13.850000,13.850000,13.850000,13.850000,13.850000,0
2022-08-31,13.850000,13.850000,13.850000,13.850000,13.850000,0
2022-09-01,13.850000,13.850000,13.850000,13.850000,13.850000,0
2022-09-05,13.850000,13.850000,13.850000,13.850000,13.850000,0
2022-09-06,13.850000,13.850000,13.850000,13.850000,13.850000,0
2022-09-07,13.850000,13.850000,13.850000,13.850000,13.850000,0
2022-09-08,13.850000,13.850000,13.850000,13.850000,13.850000,0
2022-09-09,13.850000,13.850000,13.850000,13.850000,13.850000,0
2022-09-12,13.850000,13.850000,13.850000,13.850000,13.850000,0
2022-09-13,13.850000,13.850000,13.850000,13.850000,13.850000,0
2022-09-14,13.850000,13.850000,13.850000,13.850000,13.850000,0
2022-09-15,13.850000,13.850000,13.850000,13.850000,13.850000,0
2022-09-16,13.850000,13.850000,13.850000,13.850000,13.850000,0
2022-09-19,13.850000,13.850000,13.850000,13.850000,13.850000,0
2022-09-20,13.850000,13.850000,13.850000,13.850000,13.850000,0
2022-09-21,13.850000,13.850000,13.850000,13.850000,13.850000,0
2022-09-22,13.850000,13.850000,13.850000,13.850000,13.850000,0
2022-09-23,13.850000,13.850000,13.850000,13.850000,13.850000,0
2022-09-26,13.850000,13.850000,13.850000,13.850000,13.850000,0
2022-09-27,13.850000,13.850000,13.850000,13.850000,13.850000,0
2022-09-28,13.850000,13.850000,13.850000,13.850000,13.850000,0
2022-09-29,13.850000,13.850000,13.850000,13.850000,13.850000,0
2022-09-30,13.850000,13.850000,13.850000,13.850000,13.850000,0
2022-10-03,13.850000,13.850000,13.850000,13.850000,13.850000,0
2022-10-04,13.850000,13.850000,13.850000,13.850000,13.850000,0
2022-10-05,13.850000,13.850000,13.850000,13.850000,13.850000,0
2022-10-06,13.850000,13.850000,13.850000,13.850000,13.850000,0
2022-10-11,13.850000,13.850000,13.850000,13.850000,13.850000,0
2022-10-12,13.850000,13.850000,13.850000,13.850000,13.850000,0
2022-10-13,13.850000,13.850000,13.850000,13.850000,13.850000,0
2022-10-14,13.850000,13.850000,13.850000,13.850000,13.850000,0
2022-10-17,13.850000,13.850000,13.850000,13.850000,13.850000,0
2022-10-18,13.850000,13.850000,13.850000,13.850000,13.850000,0
2022-10-19,13.850000,13.850000,13.850000,13.850000,13.850000,0
2022-10-20,13.850000,13.850000,13.850000,13.850000,13.850000,0
2022-10-21,13.850000,13.850000,13.850000,13.850000,13.850000,0
2022-10-24,13.850000,13.850000,13.850000,13.850000,13.850000,0
2022-10-25,13.850000,13.850000,13.850000,13.850000,13.850000,0
2022-10-26,13.850000,13.850000,13.850000,13.850000,13.850000,0
2022-10-27,13.850000,13.850000,13.850000,13.850000,13.850000,0
2022-10-28,13.850000,13.850000,13.850000,13.850000,13.850000,0
2022-10-31,13.850000,13.850000,13.850000,13.850000,13.850000,0
2022-11-01,13.850000,13.850000,13.850000,13.850000,13.850000,0
2022-11-02,13.850000,13.850000,13.850000,13.850000,13.850000,0
2022-11-03,13.850000,13.850000,13.850000,13.850000,13.850000,0
2022-11-04,13.850000,13.850000,13.850000,13.850000,13.850000,0
2022-11-07,13.850000,13.850000,13.850000,13.850000,13.850000,0
2022-11-08,13.850000,13.850000,13.850000,13.850000,13.850000,0
2022-11-09,13.850000,13.850000,13.850000,13.850000,13.850000,0
2022-11-10,13.850000,13.850000,13.850000,13.850000,13.850000,0
2022-11-11,13.850000,13.850000,13.850000,13.850000,13.850000,0
2022-11-14,13.850000,13.850000,13.850000,13.850000,13.850000,0
2022-11-15,13.850000,13.850000,13.850000,13.850000,13.850000,0
2022-11-16,13.850000,13.850000,13.850000,13.850000,13.850000,0
2022-11-17,13.850000,13.850000,13.850000,13.850000,13.850000,0
2022-11-18,13.850000,13.850000,13.850000,13.850000,13.850000,0
